ori,trip,f_size,mrt_km_o,cycle_km_o,smooth_entro_o,ori_far_pc1,ori_far_pc2
10133,91,20.86363636,2.72,0,0.623362577,-0.326575428,-0.035986107
10139,71,8.590909091,0.49,0,0.327103576,-0.376748393,-0.039286987
10141,118,15.63636364,0.88,0,0.356207187,-0.825044517,-0.072030134
10168,157,15.27272727,0.97,0,0.747585172,0.493200563,0.394187651
10171,69,13.5,0.76,0,0.713000607,0.094339299,-0.13516023
10173,88,13.68181818,0.83,0,0.327103576,-0.005419449,0.149232618
10174,179,24.95454545,0.72,0,0.499962431,-1.068626392,-0.089643405
10180,129,24.40909091,1.43,0,0.399536501,-0.403855923,0.899719739
10181,161,35.81818182,0.9,0,0.390330145,-0.81619701,-0.049336977
10184,84,18.54545455,0.87,0,0.769189186,-1.110201728,-0.13583727
10185,101,11.40909091,1.01,0,0.483294662,1.207224915,-1.04123196
10187,160,18.40909091,0.46,0,0.542121726,0.885207602,2.425314701
10188,144,16.95454545,0.76,0,0.356207187,-1.609329333,0.126327705
10189,77,9.5,0.48,0,0.436138101,0.405152501,0.036963054
10190,75,9.272727273,0.51,0,0.712414374,1.695156235,-0.223930499
10191,71,8.363636364,0.59,0,0.519758975,0.820617286,-0.360744533
10346,101,11.77272727,0.4,0,0.327103576,0.713656583,-0.512948548
10348,80,11.13636364,1.13,0,0.356207187,0.796238655,-0.553163398
10349,70,12.22727273,1.15,0,0,0.784281723,-0.553764241
10350,62,10.09090909,0.74,0,0.534310781,0.016287883,-0.464289902
10351,91,16.13636364,0.58,0,0.736291475,0.771609544,-0.867897238
10352,132,16.13636364,0.37,0,0.576054549,0.099374136,-0.181125058
10353,110,14.09090909,0.58,0,0.799049552,0.402523233,0.429299272
10354,111,16.81818182,0.98,0,0.515295254,-0.193126595,0.297895702
10355,79,10.54545455,1.13,0,0.30744975,0.21663353,0.467003567
10358,126,20.90909091,0.63,0,0.30744975,-1.867404362,-0.138986061
10361,106,13.31818182,0.69,0,0.819239624,0.365559447,0.411723142
10363,169,29.54545455,0.32,0,0.874064237,2.111266844,-0.877034564
10364,108,15.81818182,0.83,0,0.779638463,2.130115576,-1.206885327
10365,135,21.5,0.63,0,0.686571979,2.566487761,-1.331773433
10366,153,24.81818182,0.39,0,0.500153166,1.90465447,-1.247722312
10368,78,15.72727273,1.01,0,0.84514669,-0.362079174,0.010223269
10370,66,7.863636364,0.95,0,0.684604601,1.852962252,-1.334447459
10371,64,8.090909091,0.77,0,0.89167861,1.383112606,-1.002224287
10374,96,11.86363636,1.68,0,0.163551788,1.148075021,-0.826424627
10497,68,9.272727273,2.38,0,0.288983099,-0.763521481,-0.180086387
10498,60,9.181818182,1.61,0,0.704274223,-0.320495369,-0.525722067
10499,109,12.86363636,0.77,0,0.62726805,-1.07999511,0.060543707
10507,102,13,1.01,0,0.526195313,-1.478932035,-0.119312381
10510,112,12.31818182,0.07,0,0.588787339,0.985813077,-0.424248264
10526,117,11.95454545,0.24,0,0.163551788,0.320069088,0.769975238
10531,118,19.45454545,0.7,0,0.592906072,-0.822937544,-0.071948645
10532,175,25.77272727,0.07,0,0.559583892,0.250519151,0.422992241
10533,136,25.09090909,0.71,0,0.350945343,2.956282051,0.571817207
10534,142,18.59090909,0.96,0,0.337104841,1.114690048,0.660068378
10539,93,12.36363636,0.41,0,0.809992764,-0.930214115,0.092031073
10540,64,10.63636364,0.78,0,0.378034895,0.785021524,-0.05033559
10541,63,11.86363636,0.89,0,0.49113259,1.311820465,-0.491105445
10542,130,18.81818182,0.76,0,0.514908373,0.844422021,-0.319415815
10543,183,24.22727273,0.63,0,0.437032119,2.081011829,-1.189545799
10544,106,13.63636364,0.78,0,0.684604601,2.467306428,-1.613614204
10545,129,14.04545455,0.83,0,0.34328599,2.073758927,-1.543683286
10547,72,10.54545455,1.04,0,0.564575034,2.310209699,-1.789564364
10548,109,13.86363636,1.3,0,0.422573345,0.359932287,-0.722075227
10549,87,11.31818182,1.35,0,0.787466991,1.136600647,-0.224989761
10558,70,8.5,2.12,0,0.572649179,1.195063168,-0.769481478
10677,131,26.45454545,2,0,0.322595143,-0.045158021,-0.809192523
10686,81,11.22727273,1.08,0,0,-0.814640909,-0.071277854
10687,89,13.27272727,0.84,0,0.723749362,-1.19885161,-0.18215727
10688,72,7.590909091,0.66,0,0.445839305,-0.750188892,-0.066617364
10689,74,11.22727273,0.88,0,0.80019784,-1.041002397,-0.087645929
10690,108,13.45454545,0.73,0,0.644184351,-0.333110059,-0.049789064
10711,65,8.454545455,0.66,0,0.699534399,0.032776299,0.196738809
10712,135,16.18181818,0.44,0,0.493144452,0.490001346,1.333971741
10713,143,17.72727273,0.6,0,0.516078542,1.891252719,0.122886542
10715,153,14.22727273,0.48,0,0.668828964,0.640961498,-0.359775533
10716,59,5.136363636,0.48,0,0.683310763,0.517814782,1.349189438
10718,68,8.181818182,0.57,0,0.282287517,0.056801577,-0.001158012
10723,126,18.31818182,0.87,0,0.245566295,-1.707007901,-0.135804422
10724,129,16.95454545,0.57,0.02,0.516078542,-0.224793243,-0.028626293
10726,69,8.181818182,0.63,0,0.351033384,0.855537629,-0.62151064
10727,87,9.818181818,0.92,0,0.689788943,1.178742724,-0.783237453
10728,78,10.04545455,1.17,0,0,1.645002951,-1.225580101
10729,91,11.45454545,1.5,0,0.827087475,1.206544529,-0.754311004
10730,66,7.727272727,1.64,0,0.653948079,1.42062796,-0.641906217
10734,74,13.18181818,2.04,0,0.411051828,1.540558049,-1.145662752
10735,94,9.5,2,0,0.796453036,1.217284544,-0.898305906
10743,151,17.95454545,2.52,0,0.275453872,0.176832687,-0.102190897
10857,112,31.54545455,2.13,0,0.356207187,-1.594888433,0.81469483
10858,122,19.18181818,1.59,0,0.669814005,-0.827253501,-0.283006068
10866,82,11.27272727,1.07,0,0.244171228,0.254183993,-0.882302094
10867,83,10.95454545,0.77,0,0.288983099,3.410047762,3.860961153
10869,125,17.13636364,0.45,0,0.481465348,-0.21011036,0.081905416
10870,137,21.72727273,0.71,0,0.542121726,-1.168880595,-0.032491759
10871,166,48.13636364,0.65,0,0.592906072,-0.629905483,0.403808526
10872,87,21.27272727,0.75,0,0.470969786,-0.77046207,0.020625249
10891,60,10.72727273,0.52,0,0.656265789,0.128302011,1.080992898
10892,62,9.227272727,0.69,0,0.422258371,-0.653718831,0.509091619
10893,86,12.95454545,0.85,0,0.542121726,-0.67557816,0.671632932
10894,76,9.181818182,0.62,0,0.292129776,-0.766209088,-0.063191982
10896,73,8.590909091,0.82,0,0.674022752,0.374027367,-0.074167862
10899,97,9.727272727,1.18,0,0.30691371,0.189899406,0.38869701
10903,153,21.18181818,0.29,0,0.49113259,-0.323253572,0.079218414
10904,63,7.863636364,0.29,0,0.258039271,2.132850928,-1.778117478
10905,97,12.45454545,1.25,0,0.654207152,1.126273896,-1.365327274
10907,65,9.181818182,1.14,0,0.601773482,1.28939967,-0.695316783
10911,93,10.27272727,1.87,0,0.686310167,1.509618115,-0.321648683
10920,73,6.590909091,2.74,0,0.427256377,0.086107775,0.084682368
10921,88,7.818181818,2.45,0,0.356207187,0.079213496,0.06448843
11038,153,27.09090909,1.95,0,0.646292326,-2.119947535,-0.165663861
11040,130,19.77272727,2.36,0,0.34585958,-1.203003589,-0.157708963
11045,95,14.45454545,1.21,0,0.810669198,-0.795266076,-0.222794056
11046,74,8.181818182,0.94,0,0.488342455,1.41519409,-1.248886125
11052,101,20.72727273,0.74,0,0.327103576,-0.790648238,-0.069542957
11063,59,6.5,0.37,0,0.210758096,3.082416644,-0.315371806
11064,69,6.954545455,0.22,0,0.307429482,2.95587649,0.832449464
11065,64,6.136363636,0.71,0,0.716124861,1.280837638,1.210642124
11070,74,10.81818182,0.52,0,0.516078542,0.721251149,0.345462197
11071,141,17.18181818,0.59,0,0.594574033,1.381890125,3.555016788
11072,78,9.954545455,0.36,0,0.35137229,-0.073393201,0.866599213
11074,124,10.77272727,0.57,0,0.584259552,0.285372618,1.244174478
11075,92,11.59090909,0.58,0,0.726795667,-1.503339907,1.24923458
11076,101,15.86363636,0.72,0,0.664734741,-0.931473412,2.764235855
11080,175,23.68181818,0.62,0,0.356207187,0.138790019,0.238993206
11083,129,17,0.46,0,0.698332308,0.10721579,0.519983765
11089,77,8.090909091,1.88,0,0.656265789,1.543580628,-0.433847369
11090,92,10.27272727,2.47,0,0.738832389,1.502347813,-0.874181501
11091,71,8.363636364,2.31,0,0.686310167,1.203292512,-0.301708686
11096,80,8.409090909,3.36,0,0.327103576,-0.099094041,-0.019537053
11218,111,16.04545455,2.83,0,0.480376701,-0.787233555,-0.060976377
11219,97,11,2.23,0,0.770349378,0.09272879,0.005763531
11226,61,7.136363636,0.99,0,0.488342455,-0.275758071,-0.032311532
11227,60,6.681818182,0.35,0,0.356207187,0.414811214,-0.284283202
11232,99,12.54545455,0.46,0,0.327103576,-0.067224232,-0.017232564
11245,88,10.86363636,0.63,0,0.497565765,1.175171939,3.27356301
11246,107,12.13636364,0.6,0,0.599086453,2.243246542,5.744534681
11247,70,6.590909091,0.47,0,0.757714095,1.638217159,4.274633401
11250,128,14.22727273,0.58,0,0.63428821,1.423893156,0.417046473
11251,103,9.545454545,0.44,0,0.590499874,2.518846033,2.627249204
11252,164,15.45454545,0.29,0,0.673609559,0.417513344,2.653939914
11253,116,13,0.36,0,0.623362577,0.168055263,0.377577431
11254,115,13,0.59,0,0.640272292,0.37503523,0.801823242
11255,142,16.72727273,0.23,0,0.473927791,0.693359643,1.442433767
11260,77,12.09090909,0.37,0,0.661397882,0.731016367,1.973675273
11262,84,12.09090909,1,0,0.350945343,0.028273571,-0.377889748
11263,87,13.18181818,0.8,0,0.610210996,-0.588371289,-0.191476456
11264,73,9.454545455,0.95,0,0.656265789,1.223127659,-0.90277684
11268,73,8.181818182,1.87,0,0.757008553,2.451940371,-1.84301856
11272,88,9.954545455,2.58,0,0.757515359,-0.558778113,-0.024160796
11275,104,8.045454545,3.49,0,0.731741518,0.181460945,0.363980031
11398,167,30.31818182,2.82,0,0.542121726,1.753609163,-1.308681529
11399,155,20.68181818,2.7,0,0.356207187,2.984149652,-2.25024528
11408,60,6.909090909,1.14,0,0.327103576,1.359411468,3.814298734
11411,117,31.40909091,1.11,0,0.49113259,-1.873423127,-0.147837816
11412,164,40.45454545,0.66,0,0.698509487,-0.652217206,-0.059533085
11413,82,14.09090909,0.77,0,0.733055311,-0.01620901,0.0832983
11414,63,8.227272727,1.26,0,0.327103576,0.069738901,0.036736525
11426,116,12.31818182,0.48,0,0.467608973,1.729593135,2.086985046
11428,97,11.09090909,0.31,0,0.782644085,1.765734044,1.556230189
11429,134,13.72727273,0.18,0,0.785878163,1.785162714,1.307848797
11430,137,14.77272727,0.18,0,0.783544602,0.446520996,0.191847951
11431,72,8.727272727,0.38,0,0.673609559,0.143709554,1.251265929
11432,118,12,0.4,0,0.658936534,1.440620798,4.303155402
11433,71,7.181818182,0.37,0,0.35137229,0.414060714,1.04528482
11438,153,23.22727273,1.88,0,0.683310763,2.097426947,-1.571758092
11443,73,9.909090909,1.09,0,0.327103576,2.03774507,-1.526091743
11579,81,9.818181818,2.67,0,0.623362577,1.248774903,-0.922401156
11593,116,21.63636364,0.58,0,0.712414374,-1.039449151,-0.08247455
11602,62,8.909090909,1.62,0,0.356207187,1.560577486,-1.106867172
11603,119,14.86363636,1.33,0,0.777689681,0.660900616,-0.373219633
11611,73,6.590909091,0.24,0,0.755846038,0.728365988,1.982607487
11613,96,9.409090909,0.38,0,0.35137229,0.878135171,2.381279726
11616,68,6.318181818,0.81,0,0.619141285,0.515032272,-0.360968623
11617,96,15.90909091,1.4,0,0.787178216,1.284398109,-0.949658706
11624,71,5.136363636,1.68,0,0.534310781,0.745925648,-0.537639635
11626,81,9.636363636,2.11,0,0.500698736,1.491380813,-1.108034163
11759,81,9.954545455,2.32,0,0.409223232,0.207550549,-0.1184462
11760,85,11.54545455,2.19,0,0.855962407,1.310033084,-0.904384843
11762,61,5.272727273,1.78,0,0.624329779,0.476263749,0.369703573
11772,85,19.90909091,1.31,0,0.115771329,-0.570738661,0.012314063
11778,135,17.5,0.68,0,0.288983099,0.455503836,-0.22776655
11779,121,13.81818182,0.97,0,0.307655555,0.147887584,-0.063817882
11780,59,7,1.65,0,0.534310781,0.735737142,-0.529843769
11784,180,19,1.51,0,0.572421592,1.271072909,0.736033825
11785,128,12.90909091,1.18,0,0.298108894,1.195427703,-0.881581865
11786,59,5.954545455,1.31,0,0.534310781,2.084370012,-0.443470674
11787,101,10.31818182,0.76,0,0.629860434,3.183840151,1.983053602
11788,95,9.181818182,0.31,0,0.835562068,1.692059154,-0.167582813
11791,92,8.727272727,0.12,0,0.587114476,1.598857987,0.999654806
11792,117,12.81818182,0.21,0,0.737828026,1.15458525,2.745569073
11793,72,9.136363636,0.4,0,0.65471834,1.492512693,4.194955607
11942,61,9.636363636,1.93,0,0.556138489,0.977948341,-0.666929618
11952,110,25.22727273,0.97,0,0.347313363,-0.060779634,-0.016766559
11953,68,10,0.64,0,0.638494704,-0.059922171,-1.040825652
11955,78,10.90909091,0.6,0,0.356207187,0.0835202,0.659258879
11956,99,13.36363636,0.77,0,0.354420747,0.178564925,-0.069629874
11957,150,21.18181818,0.29,0,0.35162557,0.305018191,0.857282112
11959,136,15.40909091,0.85,0,0.61531111,0.06377363,-0.015682317
11960,176,54.18181818,0.87,0,0.430707179,-0.637304097,-0.306591689
11961,97,11.09090909,0.77,0,0.684604601,-0.12978934,-0.028832225
11962,118,19.77272727,0.95,0,0.656265789,-0.650192778,-0.001527862
11963,72,9.590909091,1.08,0,0.20360017,0.707674529,-0.624083454
11964,69,7.181818182,1.3,0,0.455291316,0.048710862,-0.104978027
11967,169,15.18181818,0.63,0,0.685845106,2.471759392,-0.060360919
11968,122,9.545454545,0.36,0,0.512672625,1.00361336,2.772135383
11969,187,16.72727273,0.34,0,0.574437603,0.449399109,1.148794028
11970,108,11.18181818,0.4,0,0.327103576,0.782624456,2.124839818
11972,151,20.22727273,0.42,0,0.368914013,1.1379181,3.165525552
11973,116,12.54545455,0.64,0,0.692432424,0.287613046,0.674908693
11975,72,4.227272727,0.53,0,0.604003542,0.176436865,0.349264068
12136,82,9.227272727,0.89,0,0.34585958,-1.519285355,0.192731313
12139,126,20.63636364,0.49,0,0.755498357,-1.237801486,-0.101876364
12140,70,8.5,0.58,0,0.327103576,-0.09501746,-0.019242277
12141,128,14.77272727,0.33,0,0.327103576,-0.206825796,-0.027031721
12143,88,16.59090909,0.64,0,0.257647627,-1.223345464,-0.037096301
12144,89,15.31818182,0.91,0,0.338161039,-0.984552649,-0.082311973
12147,87,9.772727273,0.62,0,0.554492307,0.194740857,0.626370863
12148,70,7.590909091,0.55,0,0.556138489,0.371896388,0.900597987
12149,123,10.95454545,0.21,0,0.456184617,0.51406225,1.338197946
12150,105,7.909090909,0.43,0,0.654207152,0.24643877,0.554305685
12151,94,6.181818182,0.84,0,0.684604601,0.167016248,0.321670266
12152,119,12.36363636,0.89,0,0.341655381,0.094347713,0.10881786
12155,81,5.227272727,0.87,0,0.302001771,0.060547785,0.009814955
12304,71,7.454545455,0.79,0,0.532070076,0.237614587,0.086576263
12315,103,10.5,1.25,0,0.406117399,0.450802177,0.477341172
12317,70,9.045454545,0.99,0,0.673609559,-0.318081136,-0.034548001
12318,178,29,0.93,0,0.49113259,-0.324128255,0.033015323
12321,146,19.04545455,0.36,0,0.694679554,-0.910540496,-0.078162113
12323,95,16.5,0.5,0,0.515295254,-0.343892432,-0.069527073
12324,180,26.27272727,0.8,0,0.471428441,-0.007320897,0.660300952
12328,154,17.40909091,0.08,0,0.702066767,1.189075966,4.355355298
12329,94,9.090909091,0.47,0,0.623362577,-0.275144973,2.670003284
12330,122,9.136363636,0.51,0,0.30744975,2.443959806,6.991034382
12331,135,9.909090909,0.52,0,0.643792813,2.317780028,6.621442927
12335,150,11.40909091,1.23,0,0.163551788,0.088151516,0.090668665
12485,146,25.5,0.05,0,0.542121726,0.255539085,-0.10318445
12499,84,8.363636364,1.15,0,0.375079605,-0.526892647,-0.042246363
12500,90,10.36363636,0.98,0,0.356207187,-0.470095586,-0.046363971
12501,95,13.90909091,0.58,0,0.525443371,-2.793846969,-0.214393159
12502,133,21.04545455,0.56,0,0.623362577,-2.261995762,-0.17593529
12503,93,12.09090909,0.83,0,0.354420747,-0.225256218,-0.017457721
12506,89,11.63636364,0.28,0,0.445258984,0.369914585,-0.249929974
12507,70,9.545454545,0.37,0,0.684604601,0.531713154,1.287794303
12508,64,8.318181818,0.39,0,0.86610016,-0.866875332,0.713431644
12509,103,10.04545455,0.34,0,0.683310763,1.875854414,1.964401393
12510,150,15.95454545,0.19,0,0.49113259,1.971957998,5.392050223
12512,94,7.954545455,0.69,0.1,0.327103576,0.093126565,0.105241012
12513,173,12.86363636,0.38,0.00839,0.445839305,0.644338666,1.719788807
12518,64,6.772727273,2.31,0,0.325041055,0.128132648,0.207776849
12682,74,13.54545455,1,0,0.702066767,-0.713901955,-0.063993476
12687,92,10.45454545,0.58,0,0.748177012,1.056482689,1.100286252
12688,98,9.590909091,0.62,0,0.53588527,0.759704038,2.215996664
12689,82,7.863636364,0.44,0,0.356207187,0.605044004,1.266906112
12690,173,14.13636364,0.46,0,0.614540655,5.817178556,4.247554294
12693,80,11.59090909,0.53,0.33,0.222919653,0.275054434,0.638123433
12849,134,17.04545455,0.41,0,0.542121726,0.509990831,-0.214662556
12865,67,7.909090909,0.7,0,0.354685275,0.38665628,0.303085555
12867,95,8.545454545,0.51,0,0.356207187,-5.905116091,0.470572023
12868,164,14.81818182,0.31,0,0.698509487,-0.286405399,0.715076274
12869,104,8.636363636,0.15,0,0.471935106,0.487164903,1.211477093
13031,136,14.31818182,2.11,0,0.684604601,2.751476517,7.891777357
13033,83,14.09090909,0.4,0,0.500698736,0.284181669,0.664857894
13035,83,15.77272727,1.13,0,0.700477271,-1.360379036,0.019172428
13047,82,9.181818182,0.76,0,0.64782994,0.058234016,1.089574072
13048,116,10,0.51,0,0.619849083,1.826312001,3.921374416
13215,177,33.95454545,1.23,0,0.558646234,0.542307579,-0.627632659
13216,115,26.40909091,1.09,0,0.782644085,-0.286625136,-0.050378189
13579,83,9.5,0.55,0,0.34585958,1.522524617,4.29207122
14120,92,10.86363636,1.6,0,0.638474011,0.25061495,0.566538078
14478,60,12.09090909,3.23,0,0.553622631,0.126812454,0.203909886
