ori,trip,f_size,mrt_km_o,cycle_km_o,smooth_entro_o,ori_far_pc1,ori_far_pc2
10007,52,5.5,0.68,0,0.511342721,1.479297304,4.208927641
10012,39,5.181818182,0.51,0,0.339472095,1.401566003,-1.039311215
10015,39,2.181818182,0.58,0,0.488342455,1.015154124,-0.713777198
10016,10,1.045454545,0.99,0,0.356207187,1.284970404,-0.950096606
10017,5,0.590909091,1.42,0,0.638494704,1.196636389,-0.882506707
10018,46,5.181818182,1.62,0,0.409223232,0.926250377,-0.6347359
10021,50,4.590909091,0.77,0,0.279791946,-0.300869578,-0.034127331
10023,31,4.863636364,2.56,0,0.356207187,0.526027831,-0.513274412
10024,27,4.954545455,2.41,0,0.680869569,0.361831711,-0.552416913
10026,52,6.045454545,1.52,0,0.542121726,-0.747641258,-0.344024832
10027,2,1.090909091,1.72,0,0.34585958,2.015500811,-1.509071264
10028,11,1.636363636,1.85,0,0.519758975,1.763277511,-1.316079389
10030,14,3.681818182,1.9,0,0.231542658,0.527646201,-0.370620331
10035,3,0.136363636,3.02,0,0,0.055158372,-0.005971102
10036,1,0.181818182,2.96,0,0.37723734,0.1054859,0.141442571
10037,1,0.272727273,4.36,0,0,0.081046402,0.06985717
10092,0,0,6.06,0,0.327103576,0.119481691,0.18243745
10126,0,0,4.33,0,0.163551788,0.578957921,1.528282965
10127,2,0.136363636,4.35,0,0.171199694,0.318426785,0.765164793
10132,25,7.545454545,2.57,0,0.410911279,-0.161154059,-0.024024578
10134,15,2.636363636,3.09,0,0.267155391,1.288911993,-0.953112563
10135,27,2.681818182,2.5,0,0.341655382,1.701689101,-1.268954232
10136,33,5.227272727,1.79,0,0.779638463,0.616139302,-0.02189917
10137,37,5.772727273,1.37,0,0.163551788,1.032168586,-0.75666207
10138,26,3.727272727,0.82,0,0.673483303,-0.133506564,0.08863867
10140,58,6.772727273,0.55,0,0.327103576,-0.761679019,-0.067448209
10142,19,2.772727273,1.86,0,0,1.149884327,-0.84673377
10143,12,1.5,2.21,0,0.144491549,3.294813313,-2.487953543
10144,16,2.045454545,2.23,0,0.56160381,4.514838445,-3.421471335
10145,9,0.590909091,2.19,0,0.288983099,1.435752064,-1.046527482
10146,14,1.954545455,1.55,0,0.542861251,0.922849272,-0.670697513
10147,10,1.090909091,1.19,0,0.545172627,1.349355496,-0.99936168
10148,4,0.5,1.11,0,0.327103576,1.327486147,-0.982628068
10149,3,0.5,1.23,0,0,1.12920655,-0.830911906
10150,2,0.181818182,0.88,0,0.34585958,1.283573172,-0.949027495
10151,6,0.681818182,0.84,0,0,1.42134606,-1.054446178
10152,0,0,1.28,0,0,1.280920302,-0.946997618
10153,3,1.181818182,0.74,0,0.564575034,1.118625354,-0.822815568
10154,49,11.27272727,0.28,0,0.784502278,0.765909839,-0.654500159
10155,44,6.227272727,0.47,0,0.635530304,0.718980442,-0.601047383
10156,3,0.909090909,0.74,0,0.516078542,1.187092607,-0.704910305
10157,4,0.818181818,0.82,0,0,0.945437433,-0.690298622
10158,12,1.545454545,1.37,0,0.554492307,0.317645185,-0.116700317
10159,18,1.909090909,1.25,0,0.815008912,0.241245555,-0.095473006
10160,1,0.0455,1.3,0,0.163551788,1.01341813,-0.742314919
10161,9,1.136363636,0.45,0,0.327103576,0.655108357,-0.468149626
10162,22,3.590909091,0.48,0,0.327103576,1.461266829,-1.084992064
10163,19,3.681818182,0.88,0,0.413543738,3.473995731,-2.625057255
10164,24,3.727272727,0.88,0,0.673609559,1.033888474,-0.757978064
10165,39,4.5,0.76,0,0.659163864,0.912253804,-0.664907745
10166,26,3.409090909,0.71,0,0.163551788,1.999933887,-1.497160033
10167,35,3.818181818,0.67,0,0.356207187,1.082414576,-0.748454326
10169,42,5.318181818,1.34,0,0,0.710524961,-0.45897322
10170,28,4.454545455,1.14,0,0.267155391,-0.238966537,-0.217081702
10172,29,3.954545455,1,0,0.466130868,0.23451407,-0.101243746
10176,42,4.272727273,1.29,0,0.257155976,0.141978899,0.248333712
10177,47,4.727272727,1.7,0,0.449741594,0.054722938,-0.007246526
10178,11,2.590909091,1.35,0,0.488588298,0.074393491,0.050746539
10179,22,2.863636364,1.09,0,0.327103576,0.223913209,0.117391444
10192,55,8.409090909,0.82,0,0.678944189,1.46551015,-0.890663562
10193,33,4.863636364,0.6,0,0.327103576,1.953741153,-1.187851604
10194,49,5.545454545,1.61,0,0.324694959,1.302568006,-0.913529297
10195,20,1.909090909,0.74,0,0.244171228,1.286325309,-0.951133328
10196,19,3.590909091,1.1,0,0.803804586,1.320400332,-0.956816952
10197,4,0.818181818,1.36,0,0.319247352,2.017658384,-1.510722159
10198,34,5.863636364,2.36,0,0.47719793,1.157239707,-0.844274831
10199,25,3.727272727,2.05,0,0.267155391,1.22602651,-0.904994933
10200,10,1.227272727,2.11,0,0.352152738,0.552166804,-0.389382584
10201,19,1.954545455,1.07,0,0.280228631,0.279325357,-0.18061447
10202,7,1.045454545,1.3,0,0.505277705,1.158093444,-0.853015081
10203,7,0.863636364,2.29,0,0.489784882,1.908065081,-1.426865445
10204,2,0.318181818,2.17,0,0.767854127,2.518663645,-1.875248281
10205,9,1.5,1.82,0,0.468583353,1.320575329,-1.019979279
10206,15,2.409090909,1.59,0,0.656265789,-0.04080717,-0.167807568
10207,4,1,1.66,0,0.684604601,0.592356081,-0.420133922
10208,31,5.818181818,2.02,0,0.470969786,0.338068954,-0.225562883
10215,4,0.409090909,3.42,0,0,0.055985357,-0.003548791
10216,24,6.090909091,3.7,0,0.754474681,0.259547174,0.592701333
10217,22,4,4.51,0,0,0.080199894,0.067377676
10218,21,3.227272727,4.54,0,0.530223408,0.126454663,0.202861884
10231,10,2.454545455,9.55,0,0,0.055666642,-0.004482334
10232,10,6.5,9.25,0,0,0.09341489,0.10608554
10306,0,0,4.54,0,0.327103576,0.148539029,0.267548899
10307,2,0.227272727,3.92,0,0.342399387,0.30672374,0.730885563
10314,41,4.090909091,2.85,0,0.534310781,0.181317773,-0.105622717
10315,8,1.272727273,2.46,0,0.356207187,0.596275525,-0.423132934
10316,10,2.954545455,2.46,0,0.288983099,0.712084961,-0.402907264
10317,15,2.5,1.43,0,0.144491549,0.077598082,-0.115876789
10318,28,3.727272727,0.75,0,0.715212761,-1.190239879,0.330097417
10320,16,1.863636364,1.09,0,0.327103576,-0.526556489,-0.050446628
10321,44,7.863636364,1.14,0,0.648840016,-0.00859885,0.534785938
10323,45,9.454545455,2.5,0,0,2.051201442,-1.536388058
10324,17,3.590909091,2.26,0,0.578100662,1.960754236,-1.467181224
10325,12,1.863636364,1.94,0,0.356207187,1.397032284,-1.019272274
10326,20,5.045454545,1.49,0,0.271430626,1.234019673,-0.911111003
10327,4,0.272727273,1.26,0,0.53568397,0.670605689,-0.480007607
10328,16,2.045454545,0.78,0,0.49113259,0.644347946,-0.45991616
10329,2,0.590909091,0.85,0,0,1.351784768,-1.001220468
10330,0,0,0.66,0,0.34585958,1.180269206,-0.869983148
10331,3,0.409090909,0.46,0,0.295249937,1.199781896,-0.884913532
10332,9,0.636363636,0.86,0,0.163551788,1.243592778,-0.918435987
10333,27,3.681818182,0.85,0,0.684604601,0.846766506,-0.614799303
10334,18,2.5,0.58,0,0.356207187,1.580377961,-1.198480922
10335,0,0,0.52,0,0.356207187,0.712291438,-0.511903989
10336,0,0,1.63,0,0.258039271,1.08390762,-0.796250852
10337,1,0.0909,1.12,0,0.228092309,0.490841517,-0.342458758
10338,13,1.818181818,1.43,0,0.813633898,0.134293298,-0.06964134
10339,8,0.545454545,1.83,0,0.407504456,1.126097282,-0.769087905
10340,5,0.409090909,0.98,0,0,1.173478593,-0.864787224
10341,12,1.454545455,0.74,0,0.801466171,1.072260297,-0.787338754
10342,5,1.363636364,1.66,0,0.327103576,1.533229925,-0.929512618
10343,19,2.5,1.46,0,0,1.930132546,-1.443750647
10344,30,5.409090909,1.06,0,0.33680478,0.831924648,-0.603442867
10345,18,1.681818182,0.59,0,0.356207187,0.860240165,-0.625108846
10347,36,4.954545455,0.5,0,0.554492307,0.954134451,-0.347638812
10356,41,3.681818182,1.08,0,0.556138489,0.071605911,0.042205158
10357,30,3.090909091,1.25,0,0.272215138,0.186594718,0.379017296
10359,41,5.454545455,0.65,0,0.519758975,-1.278828811,0.09406959
10360,40,4.636363636,1.05,0,0.288983099,0.132148017,0.208062966
10369,55,8,0.83,0,0.471978516,1.275837374,-0.659181097
10372,36,4.090909091,1.11,0,0.453455188,1.406845047,-0.972418701
10373,23,2.954545455,1.63,0,0.512872571,1.188908544,-0.613255595
10375,7,2,1.48,0,0,1.706612089,-1.272721119
10376,45,7.954545455,1.19,0,0.589274112,1.512668997,-1.011176749
10377,2,0.272727273,1.74,0,0.367747978,1.173283757,-0.864638143
10378,12,2.318181818,1.98,0,0.545172627,1.206297589,-0.825477282
10379,22,3.227272727,2.12,0,0.312466033,1.593161003,-1.160555158
10380,14,2.136363636,1.85,0,0.704305476,1.053061454,-0.741346608
10381,20,2.681818182,1.43,0,0.560457262,0.745835986,-0.482840941
10382,20,2.818181818,1.6,0,0.623362577,1.786257803,-1.333663053
10383,20,1.727272727,1.84,0,0.623362577,1.746123597,-1.302953853
10384,26,4.227272727,1.93,0,0.624329779,1.118638867,-0.822825908
10385,20,4.772727273,1.71,0,0.356207187,0.909410442,-0.662350169
10386,0,0,1.66,0,0.328132895,0.226205861,-0.13996941
10398,0,0,4.79,0,0.530223408,0.057034783,-0.000474932
10401,0,0,5.47,0,0,0.084086658,0.078762342
10402,22,7.909090909,5.29,0,0.695284041,0.206367341,0.436933012
10406,1,0.136363636,6.52,0,0,0.05517691,-0.005916802
10448,0,0,7.99,0,0.247946424,0.057910835,-0.011196325
10487,1,0.272727273,4.26,0,0.49113259,0.103131799,0.134547204
10494,52,3.909090909,3.17,0,0.470969786,0.108024856,0.14887939
10495,28,2.863636364,3.17,0,0.356207187,0.303463934,-0.19908441
10496,44,5.545454545,2.46,0,0.327103576,0.462252066,-0.421891793
10500,56,7.727272727,0.78,0,0.356207187,-0.423872612,-0.043021613
10501,58,6.136363636,1.11,0,0.445839305,-0.200697894,-0.019364032
10502,37,4.090909091,0.85,0,0.377923019,0.349044706,0.854847323
10503,37,4.136363636,0.39,0,0.23072641,0.71344654,1.922211732
10505,34,4.090909091,1.92,0,0.52984706,0.770454624,-0.556408294
10506,30,4.090909091,1.7,0,0,0.899946278,-0.655490484
10508,41,5.545454545,0.88,0,0.468485948,0.206733938,-0.24883837
10509,21,2.454545455,0.82,0,0.40009892,-0.203638699,-0.116558387
10511,13,1.318181818,0.69,0,0.590499874,1.747761264,-1.300444963
10512,22,2.636363636,0.63,0,0.327103576,1.657417482,-1.235079238
10513,23,3.454545455,0.83,0,0.534310781,1.448849549,-1.075490824
10514,6,0.909090909,1.48,0,0.684604601,1.041772816,-0.764010869
10515,0,0,1.7,0,0.520405894,0.164416388,-0.092690407
10516,1,0.136363636,1.45,0,0,0.11015364,-0.051170573
10518,1,0.181818182,1.77,0,0.560541824,0.512181491,-0.358787311
10519,2,0.227272727,1.78,0,0,0.975586574,-0.713367621
10520,2,0.227272727,1.94,0,0,1.117699687,-0.822107283
10521,4,0.454545455,1.15,0,0.822222661,0.999579932,-0.731726445
10522,13,0.954545455,1.26,0,0.754266033,0.71877306,-0.504716049
10523,24,2.409090909,1.08,0,0,0.383070094,-0.259996079
10524,4,0.681818182,0.98,0,0.267735712,0.810176191,-0.586801757
10525,18,2,0.45,0,0.488698634,0.675331823,-0.140760202
10527,48,4,0.55,0,0.627100982,0.400449223,-0.156841317
10528,20,3.090909091,0.83,0,0.178103594,0.581648643,-0.317645708
10529,58,7.181818182,0.84,0,0.344239441,0.557560183,0.071636396
10530,52,6.909090909,0.72,0,0.267155391,0.134043314,-0.192290441
10536,55,4.681818182,1.13,0,0.328397413,0.189835236,0.388509051
10537,24,2.590909091,1.1,0,0.327103576,0.481104766,1.241662631
10546,18,3.909090909,0.86,0,0.34585958,1.470645936,-0.990469665
10550,56,8.863636364,1.16,0,0.80019784,1.153786063,-0.778936052
10551,43,7.909090909,1.24,0,0.519758975,1.511926907,-1.053238197
10552,42,6.363636364,1.41,0,0.390926301,1.716365024,-1.280183702
10553,56,8.227272727,1.54,0,0.698641565,1.842482839,-1.1096138
10554,34,4.954545455,1.87,0,0.327103576,2.18647794,-1.632984577
10555,43,7,1.61,0,0.398226518,1.635777444,-1.218521087
10556,23,3.727272727,1.51,0,0.46145282,1.749816289,-1.294680899
10557,53,7.090909091,1.72,0,0.735495955,1.407498094,-0.950957197
10559,47,5.363636364,2.15,0,0.624932065,1.01117692,-0.682016645
10560,17,2.272727273,1.85,0,0.657714965,1.670565798,-1.245139839
10561,8,1.954545455,1.72,0,0.356207187,1.106068276,-0.81320736
10562,22,2.5,1.95,0,0.288983099,2.026987201,-1.517860222
10563,8,1.409090909,2.56,0,0.550907743,4.482335172,-3.396601041
10564,50,7.181818182,2.41,0,0.534310781,1.326749708,-0.982064573
10658,1,0.0909,4.05,0,0.288983099,0.083775084,0.077849715
10663,0,0,4.89,0,0.419811351,0.366295938,0.905377672
10676,29,3.727272727,2.8,0,0.327103576,-0.142163326,-0.022651369
10678,42,9.136363636,2,0,0.693335684,0.863307773,-0.595161564
10679,43,5.318181818,1.13,0,0.477185813,-0.073012845,-0.092967801
10680,41,8.681818182,1.18,0,0.178103594,-0.7138449,-0.06398935
10681,37,4.636363636,1.27,0,0.386471441,-0.703633993,-0.049660179
10682,45,4.954545455,1.22,0,0.755846038,0.25132943,0.215666722
10683,25,2.727272727,0.82,0,0.46145282,0.66187231,1.740962148
10684,23,3.090909091,0.62,0,0.532500838,1.006286718,2.779965879
10685,51,5.818181818,0.56,0,0.703486932,0.425057717,1.302066966
10691,31,4.954545455,0.52,0,0.597265781,0.565970497,-0.475350951
10692,36,6.636363636,1.41,0,0.399036681,1.694587169,-1.376883125
10693,40,7.772727273,1.19,0,0.53340581,1.37042346,-1.015482101
10694,24,3.863636364,1.28,0,0.342302301,1.095105511,-0.804819061
10695,11,1.5,1.57,0,0.684604601,0.239792901,-0.150365707
10698,1,0.136363636,2.09,0,0.30744975,0.208806547,-0.126656103
10699,2,0.681818182,1.79,0,0.146179072,1.388387553,-1.029227556
10700,0,0,1.72,0,0.267155391,0.95603146,-0.698404777
10701,0,0,1.12,0,0.688763885,1.317940548,-0.975324132
10702,8,1.136363636,1.24,0,0.736729216,2.43543596,-1.83039
10703,11,1.045454545,0.92,0,0.327985236,1.663481756,-1.239719394
10704,28,1.954545455,0.63,0,0.535471423,0.915657287,-0.667511963
10705,20,2.136363636,0.67,0,0.462640092,1.207204854,-0.800708013
10706,32,3.818181818,0.61,0,0,1.109139018,-0.566290423
10707,9,1.045454545,0.63,0,0.711934402,0.475807431,0.152925106
10708,11,1.545454545,1.45,0,0,0.383998085,-0.165364558
10710,33,3.318181818,0.5,0,0.31216489,0.054435316,-0.008088996
10714,44,6.772727273,0.86,0,0.168552421,-0.779415751,0.277829887
10717,41,5.727272727,0.67,0,0.356207187,0.090851789,-0.036401516
10719,44,4.636363636,0.67,0,0.404996382,0.146864021,0.262642657
10720,36,4.818181818,1.02,0,0.257155976,0.71222626,-0.068498689
10721,37,5.272727273,0.91,0,0.409223232,0.640812973,0.009963439
10731,20,2.454545455,1.53,0,0.356207187,1.590746217,-1.147593841
10732,46,4.318181818,1.48,0,0.328397413,1.450833809,-1.021477408
10733,55,5.772727273,1.93,0,0.635205554,1.591380975,-1.085161442
10736,16,3.090909091,1.9,0,0.356207187,2.185399721,-1.639071582
10737,6,1,2.01,0,0.734271693,1.124421206,-0.827250338
10738,20,2.772727273,2.21,0,0.356207187,1.605714894,-1.195518343
10739,33,4.954545455,2.35,0,0.871439277,0.712417044,-0.512000099
10740,28,4.772727273,2.15,0,0.67880233,0.937891449,-0.684524716
10741,13,2.636363636,2.17,0,0.638494704,0.869416939,-0.632130571
10742,38,2.772727273,1.97,0,0.332217381,0.072785407,-0.022577793
10824,0,0,3.14,0,0,0.28670422,0.672246663
10856,20,2.409090909,3.37,0,0.356207187,0.159696229,0.436719447
10859,26,4.636363636,2.16,0,0.327103576,0.361399623,-0.297987286
10860,22,4.727272727,1.54,0,0.17292979,-0.543665745,-0.095308662
10861,23,2.772727273,1.49,0,0.327103576,0.061636711,0.013004513
10862,43,5.318181818,1.48,0,0.542121726,0.333878336,0.147638673
10863,6,0.636363636,1.18,0,0.564575034,0.319078007,-0.211031718
10864,18,2.863636364,1.09,0,0.656265789,0.281718743,0.65764377
10865,37,6.590909091,0.81,0,0.564575034,-0.988872392,0.455875266
10873,1,0.227272727,2.51,0,0.532500838,0.518379648,-0.36352991
10874,0,0,2.18,0,0,0.836787955,-0.607164087
10875,2,0.363636364,1.95,0,0.527429611,0.282291173,-0.075673355
10876,14,1.272727273,2.09,0,0.599021527,0.105532818,0.141579995
10877,8,0.954545455,2.22,0,0.288983099,0.060975961,0.011069119
10879,31,5.909090909,1.64,0,0.292358143,0.420383541,-0.288546939
10880,7,0.909090909,1.34,0,0.534310781,1.730429619,-1.252464163
10881,13,1.136363636,1.16,0,0.555305109,1.539992695,-0.926978343
10882,43,4.727272727,0.66,0,0.7191924,1.758899958,0.795512667
10883,39,4.181818182,0.53,0,0.655970472,1.052834605,1.82631358
10884,47,4.772727273,0.41,0,0.677617055,2.109487521,4.463398436
10885,10,1.090909091,0.79,0,0.675177132,0.879476618,-0.514202372
10886,13,1.363636364,1.07,0,0,2.988031793,-2.101218246
10887,1,0.363636364,1.19,0,0.355967201,0.676930458,-0.484847085
10889,19,3.818181818,0.58,0,0.619358339,0.487897704,0.859314948
10897,35,4,1.06,0,0.178103594,0.140843742,0.245008739
10898,21,2.363636364,1.05,0,0.564575034,0.083595319,0.077323168
10901,36,3.909090909,0.58,0,0.204611616,0.096602036,0.115420966
10906,17,2.045454545,0.93,0,0.356207187,1.14339474,-0.84176818
10908,45,6.136363636,1.62,0,0.378504276,1.148710795,-0.83607193
10909,58,7.863636364,1.72,0,0.327103576,1.332354625,-0.968835666
10910,47,6.409090909,1.95,0,0.481602839,1.590116145,-0.727488515
10912,34,3.5,1.74,0,0.500698736,1.112905715,-0.78684811
10913,13,2.181818182,2.17,0,0.317602777,0.931763803,-0.738730297
10914,30,3.181818182,2.22,0,0.49500008,0.447465153,-0.69617632
10915,31,3.818181818,2.61,0,0.592906072,0.061667929,-0.198529503
10916,29,2.409090909,3.32,0,0.327103576,0.057470199,-0.010859167
10917,26,2.590909091,2.97,0,0.73304743,2.039492783,-1.527429028
10918,9,1.090909091,2.85,0,0.817661373,3.162956879,-2.387061911
11009,0,0,3.51,0,0.742678628,0.073903337,0.048934518
11037,45,6.636363636,2.06,0,0.356207187,-0.234243313,0.354259495
11041,40,6.909090909,1.77,0,0.542121726,0.107196616,0.246177042
11042,44,4.090909091,2.04,0,0.697862569,0.215930933,0.30975093
11043,6,0.727272727,1.69,0,0.288983099,0.238638735,-0.149482583
11047,40,4.545454545,0.66,0,0.49113259,1.217524236,-0.908382985
11048,27,3.090909091,0.91,0,0.684604601,0.87996307,-0.323437786
11049,43,3.636363636,0.69,0,0.139363769,0.789609264,2.145298921
11050,56,6.636363636,1.04,0,0.288983099,0.250021453,0.564799674
11053,4,0.636363636,1.2,0,0.327103576,0.564171271,-0.408034581
11054,0,0,2.31,0,0,1.194358116,-0.880763457
11055,4,0.681818182,2.25,0,0.636872628,0.263278011,0.586578683
11056,3,0.272727273,2.21,0,0.637469655,0.149616455,0.158740728
11057,2,0.227272727,1.99,0,0.542121726,0.13913868,-0.030847176
11058,1,0.0909,1.96,0,0,0.232802648,-0.145017026
11060,22,1.727272727,1.47,0,0.550394318,0.787791422,-0.419482051
11061,19,1.727272727,1.2,0,0.658796618,0.989279504,-0.404843866
11062,6,0.636363636,0.77,0,0.542121726,0.834852818,-0.605683393
11066,10,0.818181818,0.86,0,0,2.321497715,-0.996803903
11067,4,0.454545455,0.87,0,0,0.283666876,-0.162168692
11069,6,0.636363636,0.97,0,0.356207187,0.36558404,-0.185639767
11073,47,4.818181818,0.64,0,0.542121726,0.037088532,0.102678829
11082,57,8.318181818,0.5,0,0.556138489,0.039228922,-0.042253778
11084,20,2.636363636,1.07,0,0,1.795846463,-1.340999938
11085,32,4.181818182,1.41,0,0.654207152,1.580119806,-1.175933935
11086,26,3.454545455,1.26,0,0.356207187,1.296929984,-0.959247631
11087,12,2.272727273,1.4,0,0.656237719,1.752493841,-1.203871338
11088,38,4.863636364,1.94,0,0.757008553,0.396168541,-0.206637637
11092,57,8.409090909,2.2,0,0.500698736,-0.899520485,0.374402194
11093,36,4.681818182,2.4,0,0,-1.01011306,-0.081881388
11094,23,2.681818182,2.66,0,0.49500008,-0.995268358,-0.084338926
11095,27,3.363636364,2.74,0,0.592906072,-0.994863471,-0.043078607
11097,34,3.590909091,3.49,0,0.327103576,0.158263139,0.296031655
11098,7,0.590909091,3.51,0,0.350945343,0.146016837,0.26016118
11099,5,0.318181818,3.43,0,0.356207187,0.055405621,-0.005246887
11100,1,0.181818182,3.12,0,0.427256377,0.10969742,0.153778475
11168,0,0,9.31,0,0.34585958,0.099555976,0.124073312
11169,0,0,8.54,0,0,0.105308387,0.140922617
11170,0,0,8.93,0,0,0.277867044,0.646361812
11209,0,0,5.68,0,0.601805726,0.709608729,1.910970454
11220,5,0.772727273,2.33,0,0.683310763,0.650504803,-0.380198163
11221,34,2.772727273,2.03,0,0.34585958,0.190668207,0.390948897
11222,22,1.681818182,1.81,0,0.697862569,0.08486401,0.081039275
11223,4,0.727272727,1.49,0,0.288983099,0.107951386,0.14866419
11224,0,0,1.56,0,0.890517968,0.316010195,0.758086391
11225,37,4.681818182,1.34,0,0.356207187,-0.125397965,-0.021439075
11228,38,4.181818182,0.6,0,0.796453036,1.122621111,0.244743737
11229,49,3.363636364,0.92,0,0.139363769,1.310731266,3.671710224
11230,17,2.136363636,0.82,0,0.288983099,-0.368500763,-0.028877849
11233,14,1.272727273,1.83,0,0.327103576,0.242579185,-0.152497668
11234,21,1.409090909,2.83,0,0,1.348179372,-0.998461753
11235,0,0,2.61,0,0.636872628,0.398918886,-0.272122985
11236,10,0.954545455,2.35,0,0.757676065,0.085079038,-0.031984422
11237,4,0.409090909,1.74,0,0.542121726,0.840586733,-0.610070771
11238,21,3.909090909,1.55,0,0.327103576,1.156575384,-0.851853518
11239,2,0.272727273,1.67,0,0.288983099,0.962544613,-0.703388398
11240,2,0.272727273,1.42,0,0.550394318,1.237348896,-0.913658401
11241,6,0.590909091,1.13,0,0.658796618,1.13391,-0.83451081
11242,6,0.590909091,0.85,0,0.542121726,1.343838896,-0.995140583
11243,19,1.818181818,0.69,0,0.210758096,1.11708069,-0.821633649
11244,12,1.090909091,0.81,0,0.307429482,0.106318945,0.14388263
11248,21,2.136363636,0.48,0,0.455952314,0.899593586,2.467452491
11249,26,4.136363636,0.35,0,0.356207187,1.957645214,-0.192799914
11256,18,1.681818182,0.37,0,0.664734741,0.595020194,1.575330748
11265,34,5.272727273,1.28,0,0,1.522625349,-1.131941318
11266,46,5.909090909,1.62,0,0.356207187,1.525366406,-1.134038672
11267,16,1.727272727,2.01,0,0.656237719,1.56610607,-1.165211146
11269,54,6.227272727,2.18,0,0.808926012,3.066113128,-2.259450904
11270,42,4.681818182,2.44,0,0.34585958,3.118609253,-2.047267121
11271,53,5.818181818,2.69,0,0.708416063,1.360580535,4.140893375
11273,55,4.227272727,2.72,0,0,0.056155962,-0.003049075
11401,10,0.590909091,2.67,0,0.556138489,1.20160885,3.352081252
11402,3,0.181818182,1.64,0,0.503528039,0.134038006,0.225074152
11405,21,2.636363636,1.29,0,0.327103576,-0.219228984,-0.028223944
11406,36,2.954545455,0.78,0,0.356207187,-0.066519526,-0.017083007
11409,8,0.636363636,1.25,0,0.327103576,0.059915495,-0.012730215
11410,16,3,1.44,0,0.534310781,0.059196502,-0.239880547
11415,3,0.272727273,1.85,0,0.519758975,0.121483412,-0.059839693
11416,0,0,1.65,0,0.288983099,0.319319824,-0.211216747
11417,2,0.181818182,1.5,0,0.564575034,0.49007312,0.338538986
11418,14,1.545454545,1.11,0,0.689709738,0.710469545,0.134166969
11419,0,0,1.57,0,0,0.973615359,-0.711859321
11420,1,0.136363636,1.87,0,0.327103576,1.14222089,-0.840869994
11421,17,1.727272727,1.69,0,0,1.56230553,-1.162303115
11422,20,2.227272727,1.16,0,0.445839305,1.640672446,-1.22226656
11423,40,3.681818182,0.94,0,0.356207187,0.345915721,-0.231566937
11424,38,4,0.93,0,0,3.991057234,-3.02069346
11425,13,1.318181818,0.99,0,0,3.779291429,-2.759296139
11427,20,2.045454545,0.54,0,0.34585958,1.745159876,-1.293141768
11434,41,3.954545455,0.57,0,0.409223232,0.063198996,0.017580579
11440,26,3.409090909,1.71,0,0.534310781,0.78194065,-0.565196973
11441,16,2.181818182,0.91,0,0.592906072,0.063020399,0.017057454
11442,38,5.454545455,1.44,0,0.57912684,0.468455395,-0.325329732
11444,33,4.954545455,1.33,0,0.683310763,3.14027411,-2.369705901
11445,23,4.454545455,1.44,0,0.637585601,2.28759017,-1.717263907
11446,16,3.045454545,1.94,0,0.500698736,1.510954716,-1.103896387
11447,41,6.590909091,2,0,0.755481373,1.747294612,-1.294803907
11448,9,1.727272727,2.09,0,0.327103576,1.607104702,-1.194457183
11449,13,2,2.42,0,0.519758975,0.781343448,0.045707417
11450,25,2.727272727,3.47,0,0,0.416926823,-0.285901987
11580,22,3.772727273,2.41,0,0.855962407,1.958681537,-1.465595272
11582,4,0.454545455,1.74,0,0.511342721,0.073864309,0.048820202
11583,1,0.0455,1.34,0,0.534310781,0.068384133,0.032768292
11584,5,0.363636364,1.16,0,0,0.218894351,0.473625706
11585,18,1.227272727,0.71,0,0.668738765,0.055122495,-0.006076187
11587,34,2.727272727,0.54,0,0.319175258,0.571486664,1.506399008
11588,24,1.727272727,1.43,0,0.327103576,0.210333117,0.448549112
11589,44,4.772727273,1.41,0,0.327103576,0.075902261,-0.024962694
11590,9,1.590909091,1.54,0,0.534310781,0.493682603,-0.344632651
11591,35,6.272727273,1.11,0,0.554492307,-0.248291978,-0.130331616
11592,28,4.772727273,1.01,0,0.231542658,0.054813109,-0.006982407
11597,25,3.136363636,1.02,0,0.534310781,0.068431024,-0.019245982
11598,30,3.409090909,0.99,0,0.445839305,0.547719199,-0.385979442
11599,4,0.636363636,1.23,0,0,0.970352433,-0.707209098
11600,3,2.045454545,1.47,0,0.327103576,1.490979801,-1.107727323
11601,21,2.5,1.47,0,0.65008211,1.368529049,-1.014032568
11604,50,5.909090909,1.09,0,0.572421592,1.43893045,-0.956190626
11605,34,2.909090909,0.86,0,0,2.169287832,-1.626743365
11606,35,3.090909091,0.92,0,0.534310781,1.775376463,-1.177085409
11607,14,1.772727273,0.79,0,0.67880233,3.695462955,-2.45919677
11608,28,2.227272727,0.6,0,0.356207187,0.746069294,-0.211872701
11610,42,4.136363636,0.25,0,0.673609559,0.155408299,0.287669584
11612,44,4.909090909,0.39,0,0.750790446,0.467888988,1.134295167
11614,22,2.818181818,0.61,0,0.532500838,0.932837716,2.564827416
11618,52,12.09090909,1.67,0,0.327103576,2.86920367,-2.162292896
11619,34,7.227272727,1.74,0,0.534310781,2.512609911,-1.889440633
11620,12,1.590909091,1.28,0,0,0.183466027,0.190041288
11621,11,0.636363636,2.02,0,0,0.058325189,0.003304777
11622,13,0.909090909,1.65,0,0,0.281783798,-0.182495578
11623,49,4,1.36,0,0.409223232,0.533993304,-0.375476898
11625,15,1.454545455,1.74,0,0.339976251,1.449340012,-1.075866107
11627,56,4.590909091,2.44,0,0,0.598160354,-0.424575135
11628,33,2.545454545,2.88,0,0,0.055658869,-0.004505103
