ori,ori,trip,f_size,cluster,mrt_km_o,cycle_km_o,smooth_entro_o,ori_far_pc1,ori_far_pc2
8947,8947,34,3.0,0,1.73,0.0,0.393613928,0.13088329071595414,0.2158337178863094
8948,8948,15,2.318181818,0,1.4,0.0,0.35620718700000004,1.083014295416544,-0.7955673127981963
8949,8949,14,2.0,0,1.36,0.0,0.6736095590000001,1.6066066181353094,0.627371986914777
8950,8950,25,2.363636364,0,1.08,0.0,0.163551788,0.2669914670872226,-0.01871131136617452
8951,8951,29,2.272727273,0,0.32,0.0,0.2280296805,0.13732427980931247,0.2346999306079177
8952,8952,59,4.090909091,1,0.23,0.0,0.33395519900000004,1.0940135346231163,3.0369252919900083
8953,8953,23,1.454545455,0,0.69,0.0,0.641746251,1.3490075983961498,3.783824903239166
8954,8954,5,0.363636364,0,1.03,0.0,0.564575034,0.1333251141613684,0.22298602941518608
8955,8955,2,0.318181818,0,1.29,0.0,0.327103576,0.12264335197864475,0.1916982264613357
9033,9033,71,7.727272727000001,1,1.52,0.0,0.35620718700000004,0.468478932079583,1.2046804759753118
9034,9034,49,4.272727273,0,0.81,0.0,0.378034895,0.1083839724176034,0.14993127356365687
9035,9035,12,2.272727273,0,2.18,0.0,0.4858185585,0.05468418388274732,-0.007358665899546898
9039,9039,11,1.636363636,0,1.73,0.0,0.167059601,0.055632859421648334,-0.004581287264850855
9042,9042,118,19.72727273,1,1.76,0.1,0.666072335,-0.12326125333174777,0.7975325994528845
9043,9043,105,17.13636364,1,1.79,0.26,0.796453036,-0.9225003607602708,0.3456271647041124
9044,9044,66,10.86363636,1,1.44,0.16,0.6104620279999999,-0.34783732836049713,-0.1853396436716508
9045,9045,7,2.727272727,0,1.71,0.0,0.445839305,0.12225467562311128,0.19055975988468601
9048,9048,40,3.0,0,1.21,0.0,0.837654585,0.15158823558264994,-0.08287478257839613
9049,9049,134,13.04545455,1,1.21,0.0,0.613735778,0.1698162243552479,0.5977283620353191
9050,9050,359,35.27272727,2,1.12,0.0,0.627887192,0.3007272430445774,0.7638419338419071
9051,9051,316,34.90909091,2,0.4,0.0,0.488342455,0.1713466176131252,0.3343542931583865
9052,9052,81,9.409090909,1,1.08,0.0,0.560433312,1.4889928151896294,4.19385367981783
9056,9056,9,1.045454545,0,2.76,0.0,0.488342455,0.3430486824381754,0.837284453848935
9059,9059,5,0.454545455,0,1.89,0.0,0.564575034,0.7211403165248719,-0.518674822069511
9060,9060,7,0.909090909,0,1.56,0.0,0.35620718700000004,1.5380127881021106,-1.1437152130792998
9061,9061,8,0.954545455,0,1.41,0.0,0.0,1.0349836814261022,0.17023446489853758
9062,9062,5,0.454545455,0,1.64,0.0,0.3095706425,0.8273098060719122,2.116827406678962
9063,9063,4,0.636363636,0,1.33,0.0,0.779930425,0.8473026000813717,2.314287680848754
9064,9064,0,0.0,0,1.01,0.0,0.684604601,1.0654775350544057,-0.7821488369219901
9065,9065,6,0.727272727,0,0.7,0.0,0.17292979,0.35486263969813514,-0.23841278569570545
9066,9066,9,0.909090909,0,0.37,0.0,0.516078542,3.3073762599535805,-2.4975662421746168
9067,9067,29,4.0,0,0.6,0.0,0.257155976,2.796974478835128,-2.10702580906834
9068,9068,35,3.454545455,0,0.86,0.0,0.68870745,1.3984052780632887,-0.9826169640851354
9069,9069,15,2.0,0,0.75,0.0,0.4928404685,0.31256990629060705,-0.20605196127610734
9070,9070,21,2.0,0,0.47,0.0,0.564575034,0.1821247801393703,0.10412126352733657
9071,9071,12,0.727272727,0,0.52,0.0,0.5469473364999999,0.5310164309885217,-0.36923611237694304
9072,9072,9,1.454545455,0,0.54,0.0,0.519758975,1.6176652267885188,-1.2046622925240358
9073,9073,15,1.5,0,1.15,0.0,0.519758975,1.4980986383969743,-1.1131743923189297
9074,9074,50,8.0,0,1.93,0.0,0.34585958,1.2614722044621638,-0.9321166581731146
9075,9075,45,9.772727273,0,1.88,0.0,0.654840078,1.8210165779778973,-1.3591802878720731
9076,9076,7,1.590909091,0,1.68,0.0,0.26715539050000003,1.305499933863088,-0.9658050369073032
9083,9083,0,0.0,0,1.68,0.0,0.0,0.08114338945366166,-0.02897301002377535
9084,9084,0,0.0,0,2.05,0.0,0.684604601,0.2165889886007087,-0.13261093784862135
9085,9085,7,0.681818182,0,1.0,0.0,0.5544923070000001,0.1981003158043393,0.13826896986365833
9086,9086,18,1.727272727,0,1.16,0.0,0.471978516,0.4363606723230132,1.1106033222909273
9087,9087,5,0.727272727,0,1.4,0.0,0.163551788,0.054355559310633135,-0.008322609483296358
9088,9088,58,8.0,0,1.01,0.0,0.49113259,0.17113006376239276,-0.3181004648840427
9089,9089,337,30.63636364,2,0.31,0.0,0.665264615,-1.6781932906970929,-0.13372085357280358
9090,9090,152,15.13636364,1,0.52,0.0,0.749652744,-0.9763144628101704,0.25406865746859353
9091,9091,123,15.36363636,1,0.82,0.0,0.444388502,-0.3001796088232178,0.3246043542404876
9092,9092,64,10.09090909,1,1.17,0.0,0.14449154949999998,-0.868250723810726,-0.03362682668151589
9093,9093,127,25.5,1,1.74,0.0,0.519758975,-0.8853804539252357,0.2319781822966029
9094,9094,139,17.59090909,1,1.69,0.0,0.597509517,0.10507518070853226,0.14023953719676893
9095,9095,39,6.181818182000001,0,1.27,0.0,0.684604601,-0.2359624209803653,-0.029433930089815086
9096,9096,99,16.31818182,1,0.74,0.0,0.601805726,-1.6096005144852668,-0.12876094753106598
9097,9097,223,43.5,2,0.4,0.0,0.667058384,-1.5365206589825546,-0.12347658324585542
9098,9098,38,5.5,0,0.55,0.0,0.638494704,0.5965897188690688,-0.4423727014869992
9099,9099,26,5.727272727000001,0,0.67,0.0,0.519758975,0.2641185013291776,-0.16897875076187344
9100,9100,17,6.0,0,1.01,0.0,0.5544923070000001,1.4759807154038755,-1.096250581421938
9101,9101,70,12.09090909,1,1.52,0.0,0.606202139,0.13979096969377228,-0.5574030557397843
9102,9102,43,4.545454545,0,1.56,0.0,0.515295254,0.22289388690155454,0.7120034125572207
9103,9103,99,11.18181818,1,1.35,0.0,0.635205554,0.5159833858666434,1.1907554055848522
9104,9104,155,21.81818182,1,0.56,0.0,0.288983099,0.6243664531755698,-0.23542986105279826
9105,9105,133,14.72727273,1,0.37,0.0,0.327103576,0.05440888570661232,-0.008166411868980006
9106,9106,65,6.045454545,1,1.14,0.0,0.327103576,0.11067212022821413,0.15663345590052474
9107,9107,80,7.363636363999999,1,1.07,0.0,0.440329167,0.07547616717269373,0.05354147302946375
9108,9108,25,2.363636364,0,1.47,0.0,0.35620718700000004,0.19192347891408512,0.394625695084411
9109,9109,20,2.454545455,0,1.79,0.0,0.355317576,0.09215826673627488,0.10240478182377682
9110,9110,23,2.409090909,0,2.41,0.0,0.5170919979999999,0.09077189082490088,0.0983439671760598
9111,9111,38,5.5,0,2.09,0.0,0.0661178115,-0.7011327753512814,0.3913154070798645
9112,9112,43,5.409090909,0,2.35,0.0,0.313634025,-1.7917060572291323,-0.1419288994871129
9113,9113,24,3.772727273,0,2.87,0.0,0.3539163785,-1.8371942526639569,-0.1452181259600024
9114,9114,39,4.454545455,0,2.66,0.0,0.7802010540000001,-1.0063382025184755,-0.08513938049262906
9115,9115,41,6.863636364,0,3.19,0.0,0.5343107810000001,-1.2335074836481206,-0.10156586666505853
9116,9116,35,7.1363636360000005,0,2.28,0.0,0.3775414060000001,-0.2364928733702228,-0.029472286811303976
9117,9117,17,2.590909091,0,2.3,0.0,0.536257069,-0.12277974693562707,-0.021249752982288633
9118,9118,31,4.681818182,0,1.96,0.0,0.694679554,-0.7499664501705271,-0.0666012796367227
9119,9119,75,9.818181818,1,1.62,0.0,0.327103576,-0.9353447424187368,0.09898440800363063
9120,9120,60,8.409090909,1,1.4,0.0,0.35620718700000004,-1.3489525057455662,-0.10991363291993902
9121,9121,35,5.1363636360000005,0,1.7,0.0,0.271060863,-0.2671252404080593,-0.031687296477547755
9122,9122,11,1.863636364,0,2.06,0.0,0.500698736,-0.3514492417454868,-0.0377847187834391
9123,9123,40,4.6363636360000005,0,1.81,0.0,0.6359110060000001,-0.8129939116668454,-0.07115876082257798
9124,9124,20,3.181818182,0,1.81,0.0,0.26715539050000003,-0.7698793198041297,-0.2343474811997029
9125,9125,10,2.681818182,0,1.41,0.0,0.0,1.0728027422164312,-1.1197685223321368
9126,9126,10,1.454545455,0,1.06,0.0,0.5540390465,1.2251675272308975,-0.8967850095926255
9127,9127,36,3.954545455,0,1.19,0.0,0.4775124675,0.6052021204459572,-0.3547996456086677
9128,9128,24,2.090909091,0,1.62,0.0,0.5325008379999999,0.06877280910170694,0.033906758937686486
9129,9129,9,2.0,0,1.76,0.0,0.34585958,1.5554734369314178,4.388581156214069
9130,9130,19,2.0,0,0.83,0.0,0.0,0.32519524448897724,0.7849901938712356
9131,9131,20,1.863636364,0,0.68,0.0,0.456059361,0.48372440143372497,1.249335770947413
9132,9132,110,12.22727273,1,0.47,0.0,0.340806822,2.155061289388864,6.144825702788268
9133,9133,31,2.727272727,0,0.61,0.0,0.511342721,1.6026993880476201,4.526910041238463
9134,9134,4,0.545454545,0,0.89,0.0,0.519758975,0.1508165754886001,0.27422002863925216
9135,9135,4,0.181818182,0,1.49,0.0,0.35620718700000004,0.16692078560530516,0.3213906493888705
9206,9206,2,0.13636363599999998,0,0.87,0.0,0.5343107810000001,0.17165811773979095,-0.09823150890655677
9207,9207,3,0.318181818,0,0.52,0.0,0.2673972425,0.13541984141275434,-0.053100618505428285
9208,9208,4,0.318181818,0,0.87,0.0,0.42184237350000003,0.0679129575021199,0.031388179422693674
9213,9213,32,3.045454545,0,1.49,0.0,0.17810359350000002,0.059642209167460075,0.007162444029122056
9214,9214,12,1.090909091,0,1.55,0.0,0.3175954355,1.0738106390549855,2.9777492679576403
9215,9215,3,0.181818182,0,2.33,0.0,0.483294662,0.5024248732136575,1.3041110660893405
9222,9222,26,5.954545455,0,2.27,0.01,0.327103576,0.053471700087214184,-0.008505107478308222
9223,9223,45,7.954545455,0,2.13,0.18,0.6157514829999999,-0.5455830392893883,-0.051822427249559586
9224,9224,34,4.454545455,0,1.76,0.0,0.542121726,-0.02818954680824006,-0.015145668185319306
9225,9225,2,0.0909,0,1.97,0.0,0.516078542,0.06649569814488794,0.0272369044977292
9226,9226,0,0.0,0,2.24,0.0,0.0,0.05541177098238837,-0.005228874376847025
9228,9228,16,2.045454545,0,1.55,0.0,0.640022344,0.058566168005398225,0.004010626634865222
9229,9229,33,3.545454545,0,1.37,0.0,0.542121726,0.05624128406036788,-0.002799159008961226
9230,9230,60,7.318181817999999,1,1.01,0.0,0.6233625770000001,0.06205648167808867,0.01423405649317944
9231,9231,154,16.59090909,1,0.69,0.0,0.2441712275,0.0557132835557826,-0.004345718037743668
9232,9232,99,9.590909091,1,0.82,0.0,0.484785175,0.6730686951443183,1.8039415420471097
9233,9233,30,3.272727273,0,1.2,0.0,0.27724615350000004,0.3378326356413311,0.8220062027901651
9239,9239,40,23.59090909,0,3.1,0.0,0.35620718700000004,0.785974534840115,-0.5682835511876912
9240,9240,9,3.272727273,0,3.0,0.0,0.436138101,0.2583405683881084,-0.1645576916732483
9241,9241,0,0.0,0,2.68,0.0,0.0,0.17209261269318038,0.33653937710521503
9242,9242,2,0.181818182,0,1.72,0.0,0.619141285,0.8036805136577762,2.1865148264161083
9243,9243,3,0.363636364,0,1.65,0.0,0.62726805,0.6488039024130501,1.4093885147610519
9244,9244,0,0.0,0,1.27,0.0,0.327103576,0.17521890328379974,-0.1009560893841335
9246,9246,5,1.272727273,0,1.17,0.0,0.258039271,0.15191194335937813,-0.08312247171272133
9247,9247,8,1.409090909,0,1.13,0.0,0.5343107810000001,1.3281078193285043,-0.983103748839564
9248,9248,3,0.318181818,0,1.13,0.0,0.344353725,1.6305213296974412,-1.2144993036471303
9249,9249,4,0.772727273,0,1.17,0.0,0.257155976,1.4181482509801715,-1.051999333602732
9250,9250,107,10.72727273,1,0.29,0.0,0.647314676,0.9814865236143911,-0.5460287381439226
9251,9251,78,8.136363636,1,0.11,0.0,0.559583892,0.4343781532320653,-0.2992550951135133
9252,9252,15,2.5,0,0.55,0.0,0.328397413,0.6725574036606077,-0.4815009866060119
9253,9253,0,0.0,0,2.0,0.0,0.5343107810000001,0.3743769260126889,-0.2533443907781669
9254,9254,110,16.04545455,1,1.54,0.0,0.612242819,0.4967955305379294,-0.22180692350347592
9255,9255,26,5.5,0,1.74,0.0,0.327420039,1.5104434816477832,-1.1165321294629915
9256,9256,8,2.136363636,0,1.73,0.0,0.5343107810000001,0.7635591891417577,-0.5511321635140816
9257,9257,6,1.545454545,0,1.2,0.0,0.390330145,0.11436184125892085,-0.05439053213100156
9258,9258,3,0.409090909,0,1.61,0.0,0.657714965,0.4272829465239232,-0.2938261071999048
9259,9259,2,0.0909,0,1.77,0.0,0.163551788,0.204676310966055,-0.123495800607724
9262,9262,0,0.0,0,1.48,0.0,0.3121648895,0.08118179414429272,-0.029002395862671632
9265,9265,4,0.227272727,0,2.34,0.0,0.6833107629999999,0.11274330237528048,-0.05315208645937558
9267,9267,25,7.227272727000001,0,1.62,0.0,0.327103576,0.5537844273507095,-0.6661143101695294
9268,9268,75,10.77272727,1,0.86,0.0,0.720457448,0.453157627712892,-0.9723077456061592
9269,9269,120,13.95454545,1,0.64,0.0,0.6843757734999999,-0.49862614461967103,-0.04842699994021249
9270,9270,146,18.68181818,1,0.47,0.0,0.620540124,-1.2965149132165814,0.17411742876001454
9271,9271,107,11.90909091,1,0.8,0.0,0.5343107810000001,0.17514223502815945,0.4425382807152519
9272,9272,97,18.22727273,1,1.1,0.0,0.0,-0.3632625129355365,0.2827684425303849
9273,9273,111,29.77272727,1,1.97,0.0,0.7201733579999999,-1.4410505574483898,-0.11657319254561198
9274,9274,156,30.68181818,1,1.43,0.0,0.2987547585,-0.3718998951501849,-0.03926349431901728
9276,9276,41,6.363636364,0,0.78,0.0,0.327103576,0.20654401280381085,0.14227256648219735
9277,9277,460,59.09090909,2,0.44,0.0,0.542121726,1.1376799952783092,-0.9380913622529036
9278,9278,64,11.45454545,1,0.91,0.0,0.6171978499999999,1.5536197030488068,-1.155657043120291
9279,9279,77,12.5,1,0.82,0.0,0.657714965,1.2236257451558896,-0.7928833524691491
9280,9280,80,12.09090909,1,1.09,0.0,0.458457895,0.973426803966972,-0.4391874422834772
9281,9281,48,5.545454545,0,1.44,0.0,0.556138489,0.5460835760346839,-0.3053966866484433
9282,9282,49,5.5,0,1.23,0.0,0.445839305,1.3210730942240574,-0.8309754064778712
9283,9283,89,12.45454545,1,1.06,0.0,0.528381981,0.5979319821491063,-0.4942150655588738
9284,9284,118,26.77272727,1,1.04,0.0,0.35620718700000004,-0.7327405052548153,0.6959857693246551
9285,9285,118,11.09090909,1,0.56,0.0,0.378034895,0.3893183501146788,0.4143470183672888
9286,9286,67,6.681818182000001,1,0.76,0.0,0.559583892,-0.2819266563872524,0.033255457138871604
9288,9288,13,0.772727273,0,1.26,0.0,0.257155976,0.22632809623797195,0.495399787328611
9289,9289,42,6.363636364,0,1.4,0.0,0.5544923070000001,0.486063235314603,2.1171142452775134
9290,9290,50,5.909090909,0,1.67,0.0,0.406487088,-0.5920945780989544,-0.055185651120826386
9291,9291,17,2.5,0,1.68,0.0,0.0,-0.9304105288769929,-0.6223066507485734
9292,9292,41,4.454545455,0,2.13,0.0,0.282287517,-1.1554416200513544,-0.3651106279252401
9293,9293,24,3.045454545,0,2.45,0.0,0.35620718700000004,-1.3698975441021848,-0.11142815716034303
9294,9294,44,3.727272727,0,2.67,0.0,0.337104841,-0.9558605220769382,-0.15644748469507275
9295,9295,87,9.909090909,1,2.13,0.0,0.488342455,-0.4180355050239127,-0.05152184986585488
9297,9297,5,1.272727273,0,1.8,0.0,0.5343107810000001,-0.5608890765871066,-0.05292919841498904
9298,9298,29,4.181818182,0,1.43,0.0,0.700935788,-1.4009347019791747,-0.11367243703023852
9299,9299,48,6.318181817999999,0,1.33,0.0,0.313922152,-1.7795279446760783,-0.1410483068450784
9300,9300,37,3.545454545,0,1.06,0.0,0.664482104,-0.9762418999174208,-0.0829631333519105
9301,9301,58,7.727272727000001,0,1.26,0.0,0.14449154949999998,-0.7917865780716231,-0.06962527015727445
9302,9302,43,7.045454545,0,1.5,0.0,0.7124143740000001,-1.0959769868857123,-0.0916211118455644
9303,9303,79,11.72727273,1,1.74,0.0,0.5343107810000001,-1.2897622719246615,-0.10563361956352448
9304,9304,3,0.954545455,0,1.63,0.0,0.5343107810000001,0.2411056643382477,-0.28118370049324626
9305,9305,6,1.045454545,0,0.82,0.0,0.0,1.6156975706862158,-1.203156715359486
9306,9306,47,6.454545455,0,1.03,0.0,0.792419133,2.2344904689760363,-1.5854406525241571
9307,9307,42,6.090909091,0,0.82,0.0,0.561411007,1.408232892423972,-0.7058250200830618
9308,9308,46,4.954545455,0,1.88,0.0,0.220628389,0.6396193909173932,1.0186653971758954
9309,9309,14,1.090909091,0,1.2,0.0,0.17292979,0.34280759886860923,0.8028937182714415
9310,9310,4,0.272727273,0,0.9,0.0,0.0,0.13022722290692604,0.21391203867438727
9311,9311,4,0.363636364,0,0.67,0.0,0.2280296805,0.06714036840846638,0.029125199315757643
9313,9313,9,0.545454545,0,1.03,0.0,0.5559380519999999,0.5030078527660856,1.305818663492323
9314,9314,1,0.0909,0,1.13,0.0,0.35620718700000004,0.6631945635607577,1.77501935879288
9315,9315,0,0.0,0,1.41,0.0,0.17810359350000002,0.059678677115194326,0.00726926179414274
9369,9369,0,0.0,0,7.55,0.0,0.0,0.054521601849716994,-0.007836256561751697
9386,9386,35,5.227272727,0,0.28,0.0,0.484785175,0.4322888137579517,-0.2976564103649249
9387,9387,63,11.09090909,1,0.23,0.0,0.534794485,0.05932020013513312,0.00621925179356564
9388,9388,4,0.590909091,0,0.89,0.0,0.8436847470000001,0.2941814295851792,0.6941480544415967
9392,9392,13,1.0,0,1.8,0.0,0.34585958,0.10603041504047264,0.14303750096353787
9393,9393,8,0.5,0,1.8,0.0,0.17547267149999998,0.5298161195412677,1.3843423896386289
9397,9397,11,0.727272727,0,2.16,0.0,0.327103576,0.4579494198667908,1.1738386263180671
9401,9401,3,0.409090909,0,2.69,0.0,0.34585958,0.14631222075137704,0.2610263850211217
9402,9402,14,4.363636364,0,2.87,0.06,0.327103576,-0.23758117383113095,0.1948495943377569
9403,9403,54,11.40909091,0,2.61,0.0,0.5789366045000001,-1.1924914090154708,-0.09860001679552424
9404,9404,23,5.181818182,0,2.05,0.0,0.327103576,0.1575925211865964,-0.0874690382941982
9405,9405,2,0.181818182,0,2.57,0.0,0.258039271,0.056943029892051016,-0.0007436849280180311
9407,9407,0,0.0,0,3.12,0.0,0.0,0.055198572673145714,-0.00585335061733734
9408,9408,2,0.0909,0,2.96,0.0,0.442390103,0.15927859767663965,0.29900602165065826
9409,9409,1,0.0455,0,1.49,0.0,0.5051460649999999,0.13300984477704642,0.2220625781900688
9410,9410,5,0.227272727,0,1.41,0.0,0.339976251,0.4693724764777257,1.2072977446039677
9411,9411,23,1.636363636,0,1.1,0.0,0.0,0.057135839017035076,-0.00017893036720573419
9412,9412,72,5.818181817999999,1,1.14,0.0,0.34777163549999995,0.3672978714397113,0.9083124204233864
9413,9413,75,5.409090909,1,1.17,0.0,0.5544923070000001,1.4561349867278672,4.097610265592997
9418,9418,20,4.727272727,0,2.07,0.0,0.542121726,0.4642350985525942,1.192249921457245
9419,9419,37,11.72727273,0,2.92,0.0,0.542121726,0.997444525509174,-0.7300925118929207
9420,9420,5,2.136363636,0,2.79,0.0,0.564575034,1.0806945067576388,-0.7937922969164363
9421,9421,0,0.0,0,2.98,0.0,0.17810359350000002,0.0817291046863346,-0.02942117750497757
9422,9422,0,0.0,0,2.09,0.0,0.48767423600000004,0.07996668814107062,0.06669459634519796
9423,9423,12,0.818181818,0,1.68,0.0,0.795646147,0.05447289681560512,-0.007978917808471651
9427,9427,4,0.409090909,0,1.36,0.0,0.26715539050000003,0.05449894408377368,-0.008585672793426471
9428,9428,0,0.0,0,1.21,0.0,0.0,1.1840753745123078,-0.8728954865239216
9429,9429,2,0.363636364,0,0.78,0.0,0.327103576,1.7018698708267213,-1.2690925499580463
9430,9430,7,0.727272727,0,0.7,0.0,0.542121726,1.5311321025376061,-1.1384503687550085
9431,9431,0,0.0,0,0.6,0.0,0.279791946,1.1868875890597108,-0.8750472883552628
9432,9432,7,1.045454545,0,0.74,0.0,0.6233625770000001,1.0352260705772975,-0.7590015430134546
9433,9433,17,1.772727273,0,0.69,0.0,0.6233625770000001,0.06844389313004283,-0.01925582842697617
9434,9434,65,10.5,1,1.17,0.0,0.3061214095,0.9421159812019344,-0.6877571704888621
9435,9435,33,5.181818182,0,1.31,0.0,0.3684048405,1.760941225133464,-1.310969609968088
9436,9436,18,1.818181818,0,1.34,0.0,0.26715539050000003,2.392284781014768,-1.7973723248777491
9437,9437,8,1.5,0,0.87,0.0,0.802046492,1.0296432330761844,-0.7547297636891958
9438,9438,4,0.636363636,0,1.25,0.0,0.35620718700000004,1.3448971254858668,-0.9959503005970478
9439,9439,15,1.6818181819999998,0,1.33,0.0,0.0,1.150885564371133,-0.8474998799513004
9440,9440,8,1.272727273,0,1.24,0.0,0.0,0.7176771321126242,-0.5160249223428245
9441,9441,2,0.454545455,0,1.53,0.0,0.17810359350000002,0.33850103082223604,-0.2258934919685029
9446,9446,10,0.772727273,0,1.75,0.0,0.14449154949999998,0.12132155845857455,-0.05971584851899285
9447,9447,48,7.590909091,0,1.41,0.0,0.34585958,1.7753664294054554,-1.3244343658307711
9448,9448,94,12.86363636,1,1.28,0.0,0.35620718700000004,0.0538452022234841,-0.13879914792363646
9449,9449,100,11.68181818,1,1.39,0.0,0.703486932,0.18959668612651767,-0.06343809771263567
9450,9450,100,14.13636364,1,1.31,0.0,0.35620718700000004,0.5955410330741003,-0.5311696154270092
9451,9451,59,10.59090909,1,1.68,0.0,0.6223472940000001,-0.4910711335591318,-0.15523482264248098
9452,9452,109,17.86363636,1,2.04,0.0,0.3423023005,-0.9555182195079912,-0.0662748686614669
9453,9453,36,7.318181817999999,0,2.31,0.0,0.436171561,-0.2993551924402685,-0.034017826638855116
9454,9454,163,24.31818182,1,2.7,0.0,0.0,-0.7212508972053489,-0.06452487374517545
9455,9455,141,21.81818182,1,1.11,0.0,0.398226518,1.1984940229521908,-0.8839280992906319
9456,9456,90,14.45454545,1,1.07,0.0,0.684604601,0.9779861402569148,-0.3727154695279216
9457,9457,104,10.81818182,1,0.43,0.0,0.684604601,1.6935106381245117,-0.9751320981788189
9458,9458,198,22.45454545,2,0.72,0.0,0.595900996,0.5970143620931364,-0.3270173657428747
9459,9459,99,11.68181818,1,1.03,0.0,0.156551985,0.7205976262999053,1.3093953336037027
9460,9460,22,4.909090909,0,1.35,0.0,0.5544923070000001,0.7525134151551324,0.506152796625779
9461,9461,54,5.863636364,0,1.62,0.0,0.5343107810000001,0.4581423539090082,1.049207932215795
9462,9462,20,3.318181818,0,1.53,0.0,0.257155976,0.6562187103245272,-0.4837084072930983
9463,9463,107,19.0,1,1.31,0.0,0.5313463810000001,0.3830965337805023,-0.521986478258818
9464,9464,193,37.04545455,2,0.55,0.0,0.462640092,-1.3013357292856014,-0.1064704899201208
9466,9466,43,4.045454545,0,0.45,0.0,0.272215138,0.003157343409955025,0.05914190385412945
9468,9468,16,1.5,0,1.34,0.0,0.483294662,0.17054406157246008,0.3320035372783909
9469,9469,28,3.1363636360000005,0,1.44,0.0,0.4407979415000001,-0.01855474242569739,-0.013713300047762285
9470,9470,73,12.36363636,1,1.72,0.0,0.203243544,-2.0805079009190925,-0.16281200246809166
9471,9471,86,11.36363636,1,1.92,0.0,0.0,1.0234286665608483,-1.0615902867879137
9472,9472,60,9.5,1,2.14,0.0,0.564575034,0.5341413418125887,-0.9670698676642469
9473,9473,43,7.227272727000001,0,1.08,0.0,0.288983099,1.4227488615850643,-1.2882014818604648
9474,9474,12,2.181818182,0,1.04,0.0,0.3321042085,1.8013936001863255,-1.3452444009239262
9475,9475,34,4.045454545,0,1.26,0.0,0.421000939,0.4244681131301909,-0.28532576828989786
9476,9476,35,4.090909091,0,1.74,0.0,0.654207152,-0.3673546745095215,-0.03893483190641808
9477,9477,12,2.363636364,0,1.46,0.0,0.5343107810000001,-1.2093566513048344,-0.09981953321906216
9478,9478,40,5.545454545,0,1.09,0.0,0.350467894,-1.2498854543177682,-0.10275014874492253
9479,9479,29,3.5909090910000003,0,1.12,0.0,0.564575034,-1.4237684011275968,-0.11532352929703542
9480,9480,53,6.045454545,0,0.71,0.0,0.663908356,-0.8263434909240636,-0.07212406157973132
9481,9481,40,4.6363636360000005,0,1.06,0.0,0.288983099,-0.8561135985249518,-0.07427672173882496
9482,9482,62,7.954545455,1,1.08,0.0,0.519758975,-1.0882196409327152,-0.09106018241268504
9483,9483,47,5.545454545,0,1.23,0.0,0.5669652829999999,-1.0136391096550161,-0.08566730508493392
9484,9484,47,6.818181817999999,0,1.12,0.0,0.600378415,-1.1724434346140868,-0.097150358757906
9485,9485,51,7.681818182000001,0,0.44,0.0,0.2598794875,1.7028011645459702,-1.3682660599254928
9486,9486,294,42.36363636,2,0.3,0.0,0.411068712,1.728560141888022,-1.2895149513006965
9487,9487,75,8.136363636,1,0.43,0.0,0.2807055035,0.4909032800989027,-0.34250601692571364
9488,9488,22,3.909090909,0,0.99,0.0,0.519758975,1.674683522453202,-1.2482905687323809
9489,9489,2,0.227272727,0,1.84,0.0,0.163551788,0.057696794942670514,-0.011032549167380444
9582,9582,20,3.3636363639999995,0,2.83,0.09,0.327103576,0.4156987734747298,1.2938382550055876
9583,9583,18,2.090909091,0,2.5,0.11,0.542121726,-0.030054838582327964,-0.014544865695895325
9584,9584,46,8.954545455,0,2.38,0.0,0.6828545890000001,0.4117653781606814,-0.2819526418368786
9590,9590,10,0.727272727,0,2.11,0.0,0.339976251,0.056925953785047,-0.0007937023185965522
9591,9591,4,0.772727273,0,1.68,0.0,0.0,0.07709048311012302,0.05826994367799016
9592,9592,27,2.818181818,0,1.49,0.0,0.210758096,0.4636076614212674,1.190412103970292
9593,9593,74,6.181818182000001,1,1.99,0.0,0.327103576,0.16102581061090562,0.3041237590680059
9595,9595,19,2.454545455,0,1.89,0.0,0.29810889399999996,0.1253679056676755,-0.06281196269805739
9596,9596,27,2.318181818,0,1.84,0.0,0.339401165,0.09523959419568476,-0.039758900882229935
9599,9599,53,10.54545455,0,2.36,0.0,0.271060863,1.1262460905175105,-0.8286466722504607
9600,9600,5,1.090909091,0,2.28,0.0,0.5083982204999999,0.9812827851443992,-0.7177261501063702
9601,9601,3,0.363636364,0,2.17,0.0,0.35620718700000004,-0.32074616793462624,-0.035564596349203045
9602,9602,1,0.0909,0,2.08,0.0,0.35620718700000004,0.0795632552606523,-0.02776395019104585
9605,9605,0,0.0,0,2.79,0.0,0.0,0.5347194794160461,-0.3760325407181862
9606,9606,0,0.0,0,2.17,0.0,0.3423023005,1.0643665990983748,-0.7812987901050085
9607,9607,3,0.318181818,0,2.23,0.0,0.0,0.567145842569735,-0.400843986090404
9608,9608,1,0.318181818,0,1.45,0.0,0.0,0.5929453976940517,-0.4205848447725987
9609,9609,25,3.318181818,0,1.14,0.0,0.5343107810000001,1.6413035760752108,-1.2227494769929308
9610,9610,3,1.136363636,0,1.18,0.0,0.35620718700000004,1.6284539635072115,-1.2129174320369798
9611,9611,4,0.545454545,0,0.88,0.0,0.23072641,1.3518854034226608,-1.0012974705973603
9612,9612,8,1.227272727,0,1.07,0.0,0.327103576,0.4052711834962015,-0.2769835259545149
9613,9613,2,0.590909091,0,0.5,0.0,0.34585958,0.7951701437356405,-0.5753196886260539
